path,family,extension,size_bytes,sha256,policy_status,evidence_files,is_evidence_file,required_action
assets/data/moves/Mud Shot.json,assets/data,.json,929,e4b2e3d6defcca6281a3785b8fc6a777076e77725fbad62527d682a3f8c7f15f,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Mud Sport.json,assets/data,.json,564,e970e911cbe0a2fdbe5b15e6643532c1754c8735097fa6000d50106a8c7b1658,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Mud-Slap.json,assets/data,.json,967,3ad23359cc212bb2e95c29fd1bfea8bbc82bc43e4d137c3c2f97e02aaecc2276,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Muddy Water.json,assets/data,.json,865,aaeebd89a2e66ad47db79b23bbfe15eaff760ea87c51ecc923ba698c9285abbf,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Multi-Attack.json,assets/data,.json,782,5aa457064038541061145d7687cf7b3b17ef33e655e1903c4bcce23aaa363b0d,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Mystical Fire.json,assets/data,.json,922,0598a005ec49364026a08cde154a336dedc0478e4c78a7c88e9323da99447322,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Nasty Plot.json,assets/data,.json,394,ba862f7562fe25b66106d6d1b99b29b39ad18084cffd722c0f0516318e3e2311,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Natural Gift.json,assets/data,.json,1386,f87a66a586360dd9777f60edd5e8627f2486baa7f6866a7cace2e7054811e359,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Nature Power.json,assets/data,.json,759,793f2d2fc53d27f0eae6f48f005fcd877a0f9b95cce79e5f8e621757863a1ae4,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Nature's Madness.json,assets/data,.json,396,0f3947823cda4de9168f78892741bd1bae5b269161b888c37ffa740fe821a680,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Needle Arm.json,assets/data,.json,837,3e6ea6397a313f3bfcd33a524927d23f2e13393c1c9c0cfabb1c43927d9b6309,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Night Daze.json,assets/data,.json,956,719035d0b4abef85aee000787b660ce692f80b2d79f992c7f7b985dc6b11c508,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Night Shade.json,assets/data,.json,908,4ba5aff8bd874f938ef7871e7958483c3dcf560dc8d8da18f9e126d577220bc5,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Night Slash.json,assets/data,.json,818,79367993e12191bcc6bc535a6b253fac11aa6849f4ece96f71ed5b581a6a2725,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Nightmare.json,assets/data,.json,833,825f213b69d5c72cecac0335db973307b166e64b3655a50354c000659988f6d7,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Noble Roar.json,assets/data,.json,320,77505b5fff802aac8ae077d3c35d91d9d43a4677bb0c75f1c1a36068f1fb0ae9,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Nuzzle.json,assets/data,.json,917,79a3495d4d07a61f025c7f7a9297f4b4613e9b99a951cd8c4b0356bf8eebb933,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Oblivion Wing.json,assets/data,.json,872,47d68a3c1010161d3e12dcba06a836ef96c5b3e60251d7adf0cbccc619dec49f,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Octazooka.json,assets/data,.json,867,6230c38df56f2929bf345759d72129dc363b1f4021764a7e680a155ebae9d1aa,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Odor Sleuth.json,assets/data,.json,465,de15051a03b1cdd7786eff85565035b7a000e0d1126e4091c3e8d8014b7abf5a,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Ominous Wind.json,assets/data,.json,880,1c652e5c48c6c86efe3f64f0a62f89b139ed7017ff0025b41ca19665a8cebf17,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Origin Pulse.json,assets/data,.json,840,9333b6862b93a56791f13478815f74ebd3bbd835804ea528b99ba5b467b1f6fb,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Outrage.json,assets/data,.json,1056,6bf574f5303f465ea0b8b6e04ba024aadbce29fbc43c63edc7ac0bf60b78a8ee,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Overheat.json,assets/data,.json,1036,ed6d05e909648e5172bf5b495a8f4ca1ad0b92cc4f638ad28f341eec85404a3e,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Pain Split.json,assets/data,.json,525,3c6d0cd282ee048083be1c218c0c05bb6dfb4ae52573285b0456d01a3ea9d26b,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Parabolic Charge.json,assets/data,.json,980,20d9a4bb12d1dffb44bc55722b1af61d90a7349b47f7d40b30d97df3f9b7c652,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Parting Shot.json,assets/data,.json,432,7ec10bc42ab9ea3a3424de87cf32a57194cd27291ab72a188cf343aa23c5ed9c,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Pay Day.json,assets/data,.json,928,f0a401e11bd28a071ecbcd16a4bba5a9b95cc0a6f51b2ab4326a7eac356004af,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Payback.json,assets/data,.json,848,54c74b6b5c9c9f2b74db25c5db007a0a7cf6429e5921b1cedb6adf6724f78b40,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Peck.json,assets/data,.json,779,6a6f789f116ca5e05868f5f46420a1210360b07de3ef3bc3918282b6d9c1bab5,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Perish Song.json,assets/data,.json,495,acf9501d064305b5a4023a8c7db4d2a1b260311d45ce2e9a6dc310731b882267,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Petal Blizzard.json,assets/data,.json,879,fc522ddc4a48bf91e380c4d51e58db9391a03169766ebefa68110910e62f5493,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Petal Dance.json,assets/data,.json,939,5a71572360bdac798c81725676be5445c580abae3f3393a103cdb8add739a4a2,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Phantom Force.json,assets/data,.json,1104,f8c156aabe425b70f5dec94bdbe16e4d6fa3edac7a347bdaabd421b6c225f1ea,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Photon Geyser.json,assets/data,.json,1026,a384a6a6876a0d59ac93fcb3039d31da757509ac3279e9ec4f6e835f6614d5a0,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Pin Missile.json,assets/data,.json,999,748a576e44a6b37a20c00a3f310cae96f1cbb42df3d35da428419fc519a43d51,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Plasma Fists.json,assets/data,.json,886,d9cb43d79fa9cfd79e3de7a6437cfcb4974bbe6e6401b2fd93037fc3eaa356ab,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Play Nice.json,assets/data,.json,476,70819f5887aa3aaff2f32c5382efbbda0584e30ab1f15bbfbf043b7b9fa9e6f1,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Play Rough.json,assets/data,.json,976,3df51199dc35f80e99b6b12ab748dbcd9b7a9126cf8f107470932834430f6861,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Pluck.json,assets/data,.json,858,2ed758efaa6f86bf798a865687ab1463898594dc7986661feb016c09590343e2,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Poison Fang.json,assets/data,.json,989,2849d6c8cfdbd3dc5fe0dcdb66a9368318db3b52bf3aeb32df654e56e2230051,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Poison Gas.json,assets/data,.json,919,e9dfa25839e859e7bff1360d939fe15d5648cdf03a288a8c35d8601dbec2e6d9,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Poison Jab.json,assets/data,.json,840,d739b07455372c222838fd5cada1a2247cc962e6831b2e48080a6e774cde30f1,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Poison Powder.json,assets/data,.json,354,c78b2816137b6f231c5d5e90696f7022030bafa71bd16dcb1633aab80df47da0,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Poison Sting.json,assets/data,.json,844,62cf083ac3caf871dd08a4839524383efc44b8a3bf0176cad468edab9464156c,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Poison Tail.json,assets/data,.json,894,3bbed09c8367e6bcb11f3b31ca13597498673e5b734cfb7356bd904bb9808a3d,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Pollen Puff.json,assets/data,.json,863,b53d421f9b25d99388adccb1df2c28a60d8a9158f26231edd3f0cd15319af67a,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Pound.json,assets/data,.json,767,63bdf9facd4f3f8d97dc13e1b61592630bbc52d2e7defa26cea7232351a15f57,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Powder Snow.json,assets/data,.json,816,3f671fdfee76d3d484c1acd6ea2622e1ebbf05c5b3e27d2b1d3b195bc0afe73f,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Powder.json,assets/data,.json,866,3afffa104c9b3dd357a1ad2991fa42a7eb0c89fa067762b0ac009763fc4a1448,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Power Gem.json,assets/data,.json,773,fc7e3cebf376193fa327cd204d1537f248ae7b2cc0948c215fe5b93ee54af604,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Power Split.json,assets/data,.json,524,f1abea31f789eab7fabdf7e3377f842a1e4a570a95508e453437f14623631ad9,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Power Swap.json,assets/data,.json,444,95977a2dadeb5d76f8817c4cc250bb9763ebf25c1d0c8595e86f55733078528e,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Power Trick.json,assets/data,.json,313,464808ba636ce282394d67bcf34710593017d77e27982cd53e13c27a521b5d64,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Power Trip.json,assets/data,.json,822,9460a2265d34c5e1a21c281f4206e52edb15e023e601b4d5d445831f72d7f3a6,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Power Whip.json,assets/data,.json,783,8a1aa4dca1ae1e0ea7804fea28a1e57d5fbdc4f41336fd1d79573f994e2428b3,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Power-Up Punch.json,assets/data,.json,1019,219bc241d046574137e62c86c3420e00035b3a7ca620ec3267dfd9eefbdd418e,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Precipice Blades.json,assets/data,.json,867,a07aa2bce18e9e61d3ddc2f165602108a5ab54f51378ff1b83a15e5c5b0c739e,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Present.json,assets/data,.json,925,626a58f49c47582a2d5d8eb5bd0d8276e82950d73f00ea14e1d02effdf38d380,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Prismatic Laser.json,assets/data,.json,943,72c7873016feee63e9cc64d914b1415b573ca326e8d4618846e26b5896aae4b0,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Protect.json,assets/data,.json,588,8b2958b5413de5b575007d9bd562fbd15e8aca89f80d66544af6d9dcfcb5bf43,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psybeam.json,assets/data,.json,914,66365196e7f14fe9d337d3f1ca7e03744eb747dff083bb3555ca783bb577db19,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psych Up.json,assets/data,.json,257,05417bda4265bddbd2ee30db1502d638f46fa9e7ffeccf05762f4b73538cdc77,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psychic Fangs.json,assets/data,.json,886,3dd7139410f3242d1bda503f4c4c31b2929d40a707b9422abd56fc416318cf1f,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psychic Terrain.json,assets/data,.json,576,e629f34103d0a59d1aced520ae7dd2bfcd4c1f77ff0b44df0b640edf622c3ce7,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psychic.json,assets/data,.json,864,dc757d05e550a32096fc52330d8125483f12da76de64832e3745d384e39dc8ca,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psycho Boost.json,assets/data,.json,1043,0a09266fdd3c2947a7c5ecae875d0ccdcfb4ed6b79b54f3fc242e97df8815eab,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psycho Cut.json,assets/data,.json,842,217951f3de9fa40f7a2dbb866f9109a6426f241a617d8de165f3c266736af2bd,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psycho Shift.json,assets/data,.json,478,135a9c99274718e6eacff1e5d62aa58d98004e154185ab743c546890eb9731ec,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psyshock.json,assets/data,.json,760,05b8dfc7d23d1c12f6f417cc98f6539b17e97f686b82c0284053c08d1d036436,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psystrike.json,assets/data,.json,761,3f1ce65d379618912d2f81834ad31887a457caaca3914192da6edfef21b84f12,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Psywave.json,assets/data,.json,376,1ed6a91455568b8ceabcbdfc320ce741b6d94602f48db747d041f020f128d16e,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Punishment.json,assets/data,.json,930,0a740c6044395dc8cfd1c29404934d6416dc5f1d6309880f8a39bc0c43e5a63b,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Purify.json,assets/data,.json,345,cab6690ddcdbeff9395dbebdce7a38c7e2da53816618a79106aa407afabbe7c5,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Pursuit.json,assets/data,.json,803,a2bf49a9050ca8339a78944e2db8ca81a7f055fc09de658008933f5fb4f9202b,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Quash.json,assets/data,.json,478,30845c8e3978755bb92c33da794893f461e09a9512377c937a3c7c71f74bae87,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Quick Attack.json,assets/data,.json,895,edf0e59c24ec575a24ac24b5cfc2866b83fd757992e0708f7d1ded42713569c4,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Quick Guard.json,assets/data,.json,362,42a233457d7320b2a00208ec3401dfe1b6817c0e017068133d2afd495b4a51d8,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Quiver Dance.json,assets/data,.json,310,47dd3aa6d996e7cc222f531c0276b449553b534c524b3dd0da0bbe2302aa10cb,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rage Powder.json,assets/data,.json,539,25f6c27094d31ab0282f27e6b31c941b746f0e5913829d12733cb8ecbcfcd608,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rage.json,assets/data,.json,677,94c948b7012e9de7c614bc5cb229be375e6d6f33784f6a71bc47e5680db2fb28,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rain Dance.json,assets/data,.json,194,32229be40e5311b3078807b5bcb247d751f5d0579e0dd6b18835dbb4e38a8cae,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rapid Spin.json,assets/data,.json,1037,d5a72874b4395c1a681681fed52397a3136a0a6afcf9fb12ab04e78d0dc6b0b2,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Razor Leaf.json,assets/data,.json,830,2e86869648ab7357dd93a1b9e820bb023a04756f6fbab37076f13d9d30872410,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Razor Shell.json,assets/data,.json,894,d71d0e1c86c2c70181e6f7936050828ed1b8f15d2c19e9fc98222e7be2447f59,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Razor Wind.json,assets/data,.json,1022,257ad8a11a50181c09612e39a3ba7c391b1861592bd4bbf38d09510474b3b5f3,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Recover.json,assets/data,.json,752,f2a88d455d0180a1f49c443e006dfc76ee56544a66b90bac449502d7906bfcf7,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Recycle.json,assets/data,.json,413,a2cacf66b40dcf1a52dd45c048ac95a07f557de41dc90f840ba91e78002f1314,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Reflect Type.json,assets/data,.json,263,67639703a6bb3d0fb0c5dce236fbd1a3a586cff44a4181769c90f0d7435ac3af,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Reflect.json,assets/data,.json,320,8bbb058fe5e9f714182d5f283ec281106da1fcbf469b640b14967dd0117b769b,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Refresh.json,assets/data,.json,208,1a5576b14d664159a3ee710a8e0a46d11dd82bb66c32a52cbb6c73ab10f5aea0,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Relic Song.json,assets/data,.json,981,0893c36088859c4c1299bf3933875bebd21793afc051918aba6f9c2a2d7db312,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rest.json,assets/data,.json,793,8983d7600710e9377a4cb241581495e3d430e5a9b8084f9084cbe36063dfd16e,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Retaliate.json,assets/data,.json,863,c40e5e8d535d99aecfdff6a4553878fb9ad21d01eedfe40bf3c1960ce37e9882,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Return.json,assets/data,.json,908,e6872f0065d66e1d1358424ba4968a34cf65b9e1c35c5cdb75ff99dfbe4357b8,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Revelation Dance.json,assets/data,.json,990,3d7ee6127319ccf165837a33e09d427452b6a6077f13a664ba41a71e1bdba6b9,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Revenge.json,assets/data,.json,980,c86cff88ce3e15bfd4239497727c30ce0cf3af0c8c9fffea072ea3337afa0b3e,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Reversal.json,assets/data,.json,1030,c38c8e5a871292f67055ee25c31afe423c23a0a45c3dbab969188bbe921c1a55,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Roar of Time.json,assets/data,.json,1151,e337727d48fa1bb66209f31bdd2d917d8368750b8531c51187cdae25a44ca781,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Roar.json,assets/data,.json,711,1c0481c3b13177b19755cd632369375bbbc2dd9cdc95a6fbbbc2901f7f193d99,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rock Blast.json,assets/data,.json,1005,1fb6a1880d22b9a8755ad8be2f5453e88a9a0aef83ed7e54146dfb767c30a4bc,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rock Climb.json,assets/data,.json,832,28545f69577e60b695a8d1438e57b216e98a788bbfbff660a88ff4f893ea5c86,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rock Polish.json,assets/data,.json,273,6001079f8678c67fc67b8880f3d08eeea896555621c3dd2669ae9f66dc22c1dd,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rock Slide.json,assets/data,.json,888,955655c4f670fd01f4741e7567e8c24037a62412a23acec9bfbbbaf4846da727,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rock Smash.json,assets/data,.json,875,119d5dcfb3771d440718b46407a46d8db1c9b5f331d9d2b6890d9d663d5b5dc7,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rock Throw.json,assets/data,.json,743,61d410b7f0437ab63a9ea74ff5266b6359ee2e9ab9dda027082e18e16f623dbe,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rock Tomb.json,assets/data,.json,1120,0f1d57443ff4ef34f34cbd0f8b198d85da078566af9249057da6a13695665f3b,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rock Wrecker.json,assets/data,.json,861,6bca08e3d1e95b1ae4f2e2c226b15daa878ba356e830d67759695d2f70a96ef6,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Role Play.json,assets/data,.json,402,64af2c457930bf88243cc8f6f966934a26b152a536c4e7b0a2d608ab078db318,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rolling Kick.json,assets/data,.json,835,031e1fca52b916fc4196b028af7420789fed8b60492a0f43cba1832bc9b2027f,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rollout.json,assets/data,.json,1093,de57cb1730f320398c2ee777a3f72deb025cd1476503be0c51089ccce3f2ebe3,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Roost.json,assets/data,.json,870,bb30f0f948fca13a029d2a42050b5c01e2eb17c49c327888348c372b9ae885e5,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Rototiller.json,assets/data,.json,360,8098ff93f39d34048c553016c350ea8b0fec063bffe55817428dd57242bc9fcd,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Round.json,assets/data,.json,949,9f4a20eb80bb708de48adb71ae1dc537b2975746dbf5cb2849b0d6641980f6b0,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Sacred Fire.json,assets/data,.json,856,9ebf6e172ea9e0af36a7d9c0c83164ed7bb8b6589ec72d98130504047c13cb7d,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Sacred Sword.json,assets/data,.json,837,3350801b9498be1e64c4c782aa801314ddde43fc6f7855f0a65d297d8d3bcfde,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Safeguard.json,assets/data,.json,263,f45df2675e4510dd4a32b04c087a123fd9e0acfe4b2b1dee9aa781a67c0c82bb,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Sand Attack.json,assets/data,.json,467,c0ef3101d4eac39577cb12f07985e93b14db6b4c2b924d7cebfbc9aa155c787e,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Sand Tomb.json,assets/data,.json,1119,30722e13635c5680e501c73f36c7af79b4adf32d7a55349870ca2da9ec048074,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Sandstorm.json,assets/data,.json,467,96fdfe0804e0e8be999ba30ac8e442b847fdf569bc419519d4acfa8fc5744208,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Scald.json,assets/data,.json,861,fedaebf860e759319d0b217053d20d448e910f6b6ae50d4d5e45c56519ad1e01,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Scary Face.json,assets/data,.json,364,660dbed696ef1278a26743bab4cf0961d8d9a94de6f5d9a902e332df30256157,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Scratch.json,assets/data,.json,741,35c7a71e0fc7eced81e98f1beb67c8605165bc4cc49d5f45a87977a4ec936948,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Screech.json,assets/data,.json,579,b3669f31d3a63e0bb809260524b432a4344012ca96eb6784728742eb455f8b40,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Searing Shot.json,assets/data,.json,915,b5d5783d0b41b5548d9157142d0faa9aeb3bfb2babdc0e90f9a8996fc8dca2aa,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Secret Power.json,assets/data,.json,982,b517fd87eea106a6086e09212e74ab0a5eaef28987a9a1099e3f52c055ed368e,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Secret Sword.json,assets/data,.json,834,3e6661deded597fc89f097e9488c1d323e3f87fe06dc4a25b09a9342df12332f,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Seed Bomb.json,assets/data,.json,780,7617d5047246ec6a63271dc0dc84b15cac926864ac6d6c5eef63140989a33b5d,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Seed Flare.json,assets/data,.json,983,afe9d0b1a8e41480daafadbafb937bbb870234b716d2183485a5ffd1028527d4,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Seismic Toss.json,assets/data,.json,974,61b7df5e7e0da8adce0d0a1856666f9ed3a7b51a3c3675ca6122c72f7f64cb69,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Self-Destruct.json,assets/data,.json,1088,899145afaa473c3ab70438702a30809fe69a8574ac766e4ecbdf45ffc7177426,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shadow Ball.json,assets/data,.json,895,d95dd5f5ad2a4d25b76652f6e6fb4d48f7f543fbda4e6036d340f747250b4868,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shadow Bone.json,assets/data,.json,919,c10fb84a7b9148a9cc261ce22dde3d751bbd740d59d81243021c3d3da3270615,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shadow Claw.json,assets/data,.json,832,6c9e5591a2ae8a462af19e2b141d2016bde0d5c881c12633363691c48f5c7d40,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shadow Force.json,assets/data,.json,1124,32cd388bdd163080d0e2ccf827bf861d55d35ea4bc975275be9ef0ea060dc08e,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shadow Punch.json,assets/data,.json,857,f2e7a7b3775a977444f733f11796130b5d0f58f5c78a5da25bc0db80e84501ba,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shadow Sneak.json,assets/data,.json,870,62cadda375db119ce06ef74c4d3d5cb300c3422c65362221babbf873f6601afe,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Sharpen.json,assets/data,.json,665,0e37e87b08e2396503d7955a9bea3eb21d65bdee045997752111f9def63f0366,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Sheer Cold.json,assets/data,.json,385,b4e7fd8c4542355ae7d2799c5d82439ebb06bdb3816ceb6ca6f77454e5a74141,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shell Smash.json,assets/data,.json,334,494d1a6ec97ef19a3ade9e95a50d494feb391992acb135d34d1f636fb978d1c2,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shell Trap.json,assets/data,.json,1087,b98730acaf31c6432fe1eaede9838ff08dd677c2cc9d219d3756a271233e4556,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shift Gear.json,assets/data,.json,310,65dd11a602208b67717b7eb7d533d2d13cc87a198aaf6d224fdbb64c9bdfa8b8,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shock Wave.json,assets/data,.json,898,0a0be5321efc521122cde6d434ba770425b557d2c8c203e909482b073951fa0d,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Shore Up.json,assets/data,.json,778,c39a49a6b307a5a6a2860ab5af56f71172029bc1545fae1f91df7d044f69f161,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Signal Beam.json,assets/data,.json,826,b098d56f185630e796c35029fbe3725bac9691e1009e3132e95e1bd8e5d1a340,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Silver Wind.json,assets/data,.json,931,8b8d593c1a83a3d76f6f7a9442fb348a1a0e5993dc05fc52b748e59502a6a8f2,mixed,,false,Source and redistribution terms must be linked file by file.
assets/data/moves/Simple Beam.json,assets/data,.json,429,d73aacbff5e9c767c91179539934c0bf39f56492583dc71cdbf57f39719536fe,mixed,,false,Source and redistribution terms must be linked file by file.
