png_path,webp_path,width,height,png_bytes,webp_bytes,saved_bytes,saving_percent,pixel_sha256,batch
assets/textures/textures_webapp/pokemon/hydreigon/main-shiny.png,assets/textures/textures_webapp/pokemon/hydreigon/main-shiny.webp,475,475,167788,96428,71360,42.5299,c69a2f3fc68b8e36df2aec9c09eac468d2e7be55107674c380f019028cf36225,batch-3
assets/textures/textures_webapp/pokemon/indeedee-f/sprite.png,assets/textures/textures_webapp/pokemon/indeedee-f/sprite.webp,96,96,2032,640,1392,68.5039,289f3304e774ff656e3e054e63fe1d665c713ff40cc2ece86326f7880c106dd0,pilot-1
assets/textures/textures_webapp/pokemon/infernape/main-shiny.png,assets/textures/textures_webapp/pokemon/infernape/main-shiny.webp,475,475,175462,101430,74032,42.1926,845eee4e0d500c59673c7fab821a3c9637cb3d3ad57fc536279703e5fd81247f,batch-3
assets/textures/textures_webapp/pokemon/inkay/main-shiny.png,assets/textures/textures_webapp/pokemon/inkay/main-shiny.webp,475,475,172205,87890,84315,48.9620,ac2e5c7d357ef9cc0ec8179c352ce21b26038baecbdbf169beaeacf4239c6351,batch-2
assets/textures/textures_webapp/pokemon/iron-boulder/main-shiny.png,assets/textures/textures_webapp/pokemon/iron-boulder/main-shiny.webp,476,475,223647,142878,80769,36.1145,77c98a2f6023ca06986cfbf1906cb1ba608563758d171c88a36ca8793045946f,batch-2
assets/textures/textures_webapp/pokemon/iron-boulder/main.png,assets/textures/textures_webapp/pokemon/iron-boulder/main.webp,475,475,185507,112836,72671,39.1743,91a2d6df95a6d9b73b319d7c07d75e9c61d1379d05e33a2ba1d70fae54e31adc,batch-3
assets/textures/textures_webapp/pokemon/iron-jugulis/main-shiny.png,assets/textures/textures_webapp/pokemon/iron-jugulis/main-shiny.webp,475,475,207078,139788,67290,32.4950,5b037b7291ba29a9353440d545a752ebeb3b4ff27b33d05a935d05d3bbf8f55c,batch-3
assets/textures/textures_webapp/pokemon/iron-treads/main-shiny.png,assets/textures/textures_webapp/pokemon/iron-treads/main-shiny.webp,475,475,178706,111152,67554,37.8018,5ed67a544375355aacaf1053febd18e17227bc85330012a5c176e7bc1d6c1d9a,batch-3
assets/textures/textures_webapp/pokemon/iron-treads/main.png,assets/textures/textures_webapp/pokemon/iron-treads/main.webp,475,475,176258,111666,64592,36.6463,691d35411f85028f8e92011cdf3c2df29e45643625ea82a4de511da81c5dcbaa,batch-3
assets/textures/textures_webapp/pokemon/ivysaur/main-shiny.png,assets/textures/textures_webapp/pokemon/ivysaur/main-shiny.webp,475,475,240824,128208,112616,46.7628,b697cd68883a8d97d4db787072917b1a1ebaf4d3b6e2b2c445c85b2677b73368,batch-2
assets/textures/textures_webapp/pokemon/ivysaur/main.png,assets/textures/textures_webapp/pokemon/ivysaur/main.webp,475,475,202759,127746,75013,36.9961,91b16c294fdcc17c30cf2ef3f8cf9c170e2b6b1805b89a38dabc74ded7cdb7ba,batch-3
assets/textures/textures_webapp/pokemon/jellicent/main-shiny.png,assets/textures/textures_webapp/pokemon/jellicent/main-shiny.webp,475,475,185077,102632,82445,44.5463,c4be0cdd748d7d71475e7b947d4d847be9fe0adac2a4c3ba9a3dc7c7756e1d1c,batch-2
assets/textures/textures_webapp/pokemon/joltik/main-shiny.png,assets/textures/textures_webapp/pokemon/joltik/main-shiny.webp,475,475,159741,86838,72903,45.6383,2ef13f31d9de7db790c65533c568798f6865e4e34f1ae778a8e102a2704f5bd5,batch-3
assets/textures/textures_webapp/pokemon/kadabra/main-shiny.png,assets/textures/textures_webapp/pokemon/kadabra/main-shiny.webp,475,475,179656,99528,80128,44.6008,7ec0650eeaa1d3ee693d91eaf1182ea469eff189c63323511075cf10d8ece25a,batch-2
assets/textures/textures_webapp/pokemon/kangaskhan/main-shiny.png,assets/textures/textures_webapp/pokemon/kangaskhan/main-shiny.webp,475,475,162775,98818,63957,39.2917,58ad24672257cbaf5e217b8be31ac25513956cd40f9cd8afd3291148e3ff4041,batch-3
assets/textures/textures_webapp/pokemon/kangaskhan/main.png,assets/textures/textures_webapp/pokemon/kangaskhan/main.webp,475,475,183110,112618,70492,38.4971,4cd6a8e24c543af13a13228f068abec9913c8a76ce5dc98d7c25f46b12280858,batch-3
assets/textures/textures_webapp/pokemon/karrablast/main-shiny.png,assets/textures/textures_webapp/pokemon/karrablast/main-shiny.webp,475,475,146848,81336,65512,44.6121,e66d9c94a1b831bb1df70327a031502ad5577d65dd843348fbc9b8e79fa29db5,batch-3
assets/textures/textures_webapp/pokemon/keldeo/main-shiny.png,assets/textures/textures_webapp/pokemon/keldeo/main-shiny.webp,475,475,156252,86198,70054,44.8340,95b7eb8375787802228e00e09052bf4688f6ca5be34f20b204e884a1f691ea40,batch-3
assets/textures/textures_webapp/pokemon/kleavor/main-shiny.png,assets/textures/textures_webapp/pokemon/kleavor/main-shiny.webp,475,475,186513,98976,87537,46.9335,3cd7d1bbe5530b00db1fcd8445524c05149ca45b53b6dff813261457967f1265,batch-2
assets/textures/textures_webapp/pokemon/komala/main-shiny.png,assets/textures/textures_webapp/pokemon/komala/main-shiny.webp,475,475,155717,83496,72221,46.3797,f6f72ea3f3361229a36f4792975d419868bef69c0e0cc76c8848529ee944daf0,batch-3
assets/textures/textures_webapp/pokemon/koraidon/main-shiny.png,assets/textures/textures_webapp/pokemon/koraidon/main-shiny.webp,475,475,201173,125234,75939,37.7481,5e61d73a51c77dec56808f471c5a7c1287e3d04824643328b8e54aad36bb76df,batch-2
assets/textures/textures_webapp/pokemon/kricketot/main-shiny.png,assets/textures/textures_webapp/pokemon/kricketot/main-shiny.webp,475,475,157184,83964,73220,46.5823,091528c5c3781a74141610aeaa5f463c137dc50eae5154ddef65c55787895601,batch-3
assets/textures/textures_webapp/pokemon/krokorok/main-shiny.png,assets/textures/textures_webapp/pokemon/krokorok/main-shiny.webp,475,475,150254,82734,67520,44.9372,b91086241b4912573c9111a07f866839db820bb59b0ebba687340f3851cc5cde,batch-3
assets/textures/textures_webapp/pokemon/krookodile/main-shiny.png,assets/textures/textures_webapp/pokemon/krookodile/main-shiny.webp,475,475,188422,100010,88412,46.9223,42e34c0a89c780460490bb1ae5c8f70d87ce6fb879856157cba8aaf021870f58,batch-2
assets/textures/textures_webapp/pokemon/krookodile/main.png,assets/textures/textures_webapp/pokemon/krookodile/main.webp,475,475,176677,110210,66467,37.6206,20d4a0a1385613f662c472b5436feca33b21c6fd95540e493ed5aa5b4d596cd1,batch-3
assets/textures/textures_webapp/pokemon/kyogre-primal/main-shiny.png,assets/textures/textures_webapp/pokemon/kyogre-primal/main-shiny.webp,475,475,153982,82294,71688,46.5561,1364e50dc86f99b7317c2ed2bf687a146d02ed383adacc6295c43c4cf56966b6,batch-3
assets/textures/textures_webapp/pokemon/kyurem/main-shiny.png,assets/textures/textures_webapp/pokemon/kyurem/main-shiny.webp,475,475,168113,94312,73801,43.8996,a7ff26c34ba976fa4ff56cfdc8f1e2ef075d5a2df31bc49f18f3aabe87ef4093,batch-3
assets/textures/textures_webapp/pokemon/lairon/main.png,assets/textures/textures_webapp/pokemon/lairon/main.webp,475,475,169671,103556,66115,38.9666,3ea40b38bd77474c6664513a600da561998a7817657f8b9e0a88d817b202a1f1,batch-3
assets/textures/textures_webapp/pokemon/landorus-therian/main-shiny.png,assets/textures/textures_webapp/pokemon/landorus-therian/main-shiny.webp,475,475,194968,108258,86710,44.4740,97f297f6f8d3235225bf36fc43b2d3c75bd41bdc1cada80ec5863ff974ee5627,batch-2
assets/textures/textures_webapp/pokemon/landorus/main-shiny.png,assets/textures/textures_webapp/pokemon/landorus/main-shiny.webp,475,475,187851,103958,83893,44.6593,865462c136bb853b886359486a84084c93118baf5300466914d36465c011bcdd,batch-2
assets/textures/textures_webapp/pokemon/larvesta/main-shiny.png,assets/textures/textures_webapp/pokemon/larvesta/main-shiny.webp,475,475,193307,109564,83743,43.3212,656beb67852af9dd8474a32c3522da1f2440292bc705cf7de71c0021e48f715b,batch-2
assets/textures/textures_webapp/pokemon/leafeon/main-shiny.png,assets/textures/textures_webapp/pokemon/leafeon/main-shiny.webp,475,475,151377,82450,68927,45.5333,af6cb9c3220a01d1e0b422b7e5b99984d281d345cfa22bd5524eae1ac0fda82f,batch-3
assets/textures/textures_webapp/pokemon/ledyba/main.png,assets/textures/textures_webapp/pokemon/ledyba/main.webp,475,475,166076,102132,63944,38.5029,8a802c12d6a89e2e2b7089c3caced8cfb1d8fc0be145034233a4f7f0daa3cfbe,batch-3
assets/textures/textures_webapp/pokemon/lickilicky/main-shiny.png,assets/textures/textures_webapp/pokemon/lickilicky/main-shiny.webp,475,475,181089,98338,82751,45.6963,75d9db8dcfff6e81f133c88d8b02f54a67be6f1c194d49e07f38bdd06b83ba77,batch-2
assets/textures/textures_webapp/pokemon/lickitung/main.png,assets/textures/textures_webapp/pokemon/lickitung/main.webp,475,475,187105,116900,70205,37.5217,4ce10760a3d15c785b98fed0b1be1c5ec41975cecff08018dd4559e2fe8a1579,batch-3
assets/textures/textures_webapp/pokemon/lilligant/main-shiny.png,assets/textures/textures_webapp/pokemon/lilligant/main-shiny.webp,475,475,181117,102302,78815,43.5161,b4fe0d0af77d15c849718321b92e793b04be415058d1bf090830bab062b7ddac,batch-2
assets/textures/textures_webapp/pokemon/litleo/main-shiny.png,assets/textures/textures_webapp/pokemon/litleo/main-shiny.webp,475,475,179942,95340,84602,47.0163,6b77169ade4248daf3c4c68559903cbb406f5b5158dcd8e4fead546b518642c5,batch-2
assets/textures/textures_webapp/pokemon/litleo/main.png,assets/textures/textures_webapp/pokemon/litleo/main.webp,475,475,172253,108248,64005,37.1576,c53b52cab6ae6b3f3e9268a3a89619f4cd1f2233661746fcb1db66ba5c667239,batch-3
assets/textures/textures_webapp/pokemon/lopunny/main-shiny.png,assets/textures/textures_webapp/pokemon/lopunny/main-shiny.webp,475,475,159598,87496,72102,45.1773,abc7b86fdd9212d21fd23293200831f2d4289df7d63b2f691620fa4c4d30950b,batch-3
assets/textures/textures_webapp/pokemon/loudred/main.png,assets/textures/textures_webapp/pokemon/loudred/main.webp,475,475,175922,109402,66520,37.8122,aa99e8a7a18cd7c59ea31acf4b839b2ed3a7b0281dba05a07833e60c1ba11e36,batch-3
assets/textures/textures_webapp/pokemon/ludicolo/main.png,assets/textures/textures_webapp/pokemon/ludicolo/main.webp,475,475,164646,100884,63762,38.7267,ae7d86efc6cc17d296b234924392d9186d4f530dc7e7d0a8bf239a0b8e43803b,batch-3
assets/textures/textures_webapp/pokemon/lunala/main-shiny.png,assets/textures/textures_webapp/pokemon/lunala/main-shiny.webp,475,475,165114,97426,67688,40.9947,7f5883b3baf066e2cb83bab3d37f2af6171ab47e936fa550c3d8a0695dc19c09,batch-3
assets/textures/textures_webapp/pokemon/lunatone/main-shiny.png,assets/textures/textures_webapp/pokemon/lunatone/main-shiny.webp,475,475,178825,109240,69585,38.9123,33ce63da5f2b55d5575268ffeca81a85727a955bdb241de5f705618a03fdb376,batch-3
assets/textures/textures_webapp/pokemon/lunatone/main.png,assets/textures/textures_webapp/pokemon/lunatone/main.webp,475,475,170481,105644,64837,38.0318,745c88c0560c34b366fee5e21fa03057f44181c5911e40e135df1f5623d47331,batch-3
assets/textures/textures_webapp/pokemon/lycanroc-midnight-form/main-shiny.png,assets/textures/textures_webapp/pokemon/lycanroc-midnight-form/main-shiny.webp,475,475,162393,97270,65123,40.1021,216e400fc4c083e95ed42d3c9a01dda466bcba4702cf98f6989e400fd721ea32,batch-3
assets/textures/textures_webapp/pokemon/machoke/main.png,assets/textures/textures_webapp/pokemon/machoke/main.webp,475,475,169060,103168,65892,38.9755,44344c0d3df686b34041af5d39063a01b6e9aed7d7ad97b9be6ce0255cbd16b8,batch-3
assets/textures/textures_webapp/pokemon/magcargo/main-shiny.png,assets/textures/textures_webapp/pokemon/magcargo/main-shiny.webp,475,475,196339,115810,80529,41.0153,41a0560d48c588650ad128ecefefc8a06b496c1ac19f7a460ae48d827d03ab03,batch-2
assets/textures/textures_webapp/pokemon/magmortar/main-shiny.png,assets/textures/textures_webapp/pokemon/magmortar/main-shiny.webp,475,475,185872,105138,80734,43.4353,ef913329677d9d6f6dd940f2e5dc97ce2ca903ae1ac98334df4cc42b10509f44,batch-2
assets/textures/textures_webapp/pokemon/magneton/main-shiny.png,assets/textures/textures_webapp/pokemon/magneton/main-shiny.webp,475,475,163653,93032,70621,43.1529,0dcb84248af14c2a0f2a4140d5b5e31005f4753d9653d25c6d29bdb711505e4d,batch-3
assets/textures/textures_webapp/pokemon/magneton/main.png,assets/textures/textures_webapp/pokemon/magneton/main.webp,475,475,166284,102104,64180,38.5966,1618a125c288e09b7320b75d1c6096b41d957a5acb06e7d855dc9e0028868003,batch-3
assets/textures/textures_webapp/pokemon/makuhita/main-shiny.png,assets/textures/textures_webapp/pokemon/makuhita/main-shiny.webp,475,475,165572,89348,76224,46.0368,d7e83911f60460785cded1c78878ff5625fb54d51fae5c410fc9bbf08977d76a,batch-2
assets/textures/textures_webapp/pokemon/mamoswine/main-shiny.png,assets/textures/textures_webapp/pokemon/mamoswine/main-shiny.webp,475,475,181464,96550,84914,46.7939,e6cc9603c499cb3ec4a3052c85d932123eba31c4af2b7fda74e65ca127c8286a,batch-2
assets/textures/textures_webapp/pokemon/mandibuzz/main-shiny.png,assets/textures/textures_webapp/pokemon/mandibuzz/main-shiny.webp,475,475,154139,83252,70887,45.9890,281d24ea4bee25d0f0ada1e2a7a1b78cebb8a53fe95905b137955f99fbabd205,batch-3
assets/textures/textures_webapp/pokemon/marshadow/main-shiny.png,assets/textures/textures_webapp/pokemon/marshadow/main-shiny.webp,475,475,150740,77378,73362,48.6679,d2bb77671e17586f776f0a842086274dde32558a42ef53afd071e2f8856c8813,batch-3
assets/textures/textures_webapp/pokemon/marshadow/main.png,assets/textures/textures_webapp/pokemon/marshadow/main.webp,475,475,166134,102184,63950,38.4930,1d74a57a2e61f115f8532bc5e0085225e2a2e73d0445fe8ab770d1964b35778f,batch-3
assets/textures/textures_webapp/pokemon/melmetal/main-shiny.png,assets/textures/textures_webapp/pokemon/melmetal/main-shiny.webp,475,475,163429,87652,75777,46.3669,b3deeaff21b0c5d1bb9d23cabbdcee681040c8b8735d8f699e70a285c58b3f59,batch-3
assets/textures/textures_webapp/pokemon/meltan/main-shiny.png,assets/textures/textures_webapp/pokemon/meltan/main-shiny.webp,475,475,174757,91518,83239,47.6313,672702ea0294b1fc34d89f642a9bdab96ce168add34f01cd83f71810b2512f57,batch-2
assets/textures/textures_webapp/pokemon/meowstic-m/sprite-shiny.png,assets/textures/textures_webapp/pokemon/meowstic-m/sprite-shiny.webp,96,96,2380,696,1684,70.7563,e6932112f930874bfa4b87159f704fbe734e3f97425dc32def4337c5a5e59a3b,pilot-1
assets/textures/textures_webapp/pokemon/meowstic-m/sprite.png,assets/textures/textures_webapp/pokemon/meowstic-m/sprite.webp,96,96,2442,778,1664,68.1409,7cbe6af88152a5584017d2597b7a7f84faab5db4cf5b6b9586a0ea0d3960e046,pilot-1
assets/textures/textures_webapp/pokemon/mienfoo/main-shiny.png,assets/textures/textures_webapp/pokemon/mienfoo/main-shiny.webp,475,475,143090,76016,67074,46.8754,79dc80391064f359e2ad26c4333ad3074eba7dd642869b8b0ee19977eec1d4cf,batch-3
assets/textures/textures_webapp/pokemon/milotic/main-shiny.png,assets/textures/textures_webapp/pokemon/milotic/main-shiny.webp,475,475,194468,112100,82368,42.3556,4288c5ce71124598c1406e85e652a145f47ba07654f762bfa9cc1f8151a5d3d9,batch-2
assets/textures/textures_webapp/pokemon/minccino/main-shiny.png,assets/textures/textures_webapp/pokemon/minccino/main-shiny.webp,475,475,164841,87440,77401,46.9549,5145d10e65adc0c252b3c6647187867874ce231087bddd707198c651a7934467,batch-2
assets/textures/textures_webapp/pokemon/minior-meteor-form/main-shiny.png,assets/textures/textures_webapp/pokemon/minior-meteor-form/main-shiny.webp,475,475,134971,65866,69105,51.1999,75c49afc4198f9f1a1a2cadbdafbbcffe021a89bae4cfc652a2162f8c298f1e2,batch-3
assets/textures/textures_webapp/pokemon/minior/main-shiny.png,assets/textures/textures_webapp/pokemon/minior/main-shiny.webp,475,475,134971,65866,69105,51.1999,75c49afc4198f9f1a1a2cadbdafbbcffe021a89bae4cfc652a2162f8c298f1e2,batch-3
assets/textures/textures_webapp/pokemon/moltres-galar/main.png,assets/textures/textures_webapp/pokemon/moltres-galar/main.webp,475,475,181199,117724,63475,35.0305,594430ac9f8072b6ee6feebff878805997b8f8114586478ff3f6bd393fdcfd04,batch-3
assets/textures/textures_webapp/pokemon/monferno/main-shiny.png,assets/textures/textures_webapp/pokemon/monferno/main-shiny.webp,475,475,151691,84608,67083,44.2235,20772bfbf20317ff4ae71a6220fcd916f26fb54dd78243caebb2d0b7b2a07ae7,batch-3
assets/textures/textures_webapp/pokemon/mr-rime/main-shiny.png,assets/textures/textures_webapp/pokemon/mr-rime/main-shiny.webp,475,475,148801,79138,69663,46.8162,9e612a8c80cc71df9ca174543b44a7a86980b8f4cb9f0a560373408d10f55375,batch-3
assets/textures/textures_webapp/pokemon/mudsdale/main-shiny.png,assets/textures/textures_webapp/pokemon/mudsdale/main-shiny.webp,475,475,163627,95172,68455,41.8360,60c4ad72ffec3e770f9a751156d09e8ba3aa4713d58db1eaff305160b9ff1ca3,batch-3
assets/textures/textures_webapp/pokemon/munchlax/main-shiny.png,assets/textures/textures_webapp/pokemon/munchlax/main-shiny.webp,475,475,154318,85434,68884,44.6377,942a1bd8cd5d404f4dc14f4f50f6dfbc86015ea8328892ae5cba471710fb5076,batch-3
assets/textures/textures_webapp/pokemon/nidoking/main-shiny.png,assets/textures/textures_webapp/pokemon/nidoking/main-shiny.webp,475,475,171006,99154,71852,42.0172,c7e2726315f5999b5f3fd3fe6ddc4f44630b9daf53bd51d3b0dda60275610591,batch-3
assets/textures/textures_webapp/pokemon/nidoqueen/main-shiny.png,assets/textures/textures_webapp/pokemon/nidoqueen/main-shiny.webp,475,475,191711,121976,69735,36.3751,3d7c3e580dfdc9af437e011d832f72183a6bebd8d195cf60a222a41c33179506,batch-3
assets/textures/textures_webapp/pokemon/nidoqueen/main.png,assets/textures/textures_webapp/pokemon/nidoqueen/main.webp,475,475,186330,116066,70264,37.7094,5fcb45310ffa8f07c997b932d9fc44e55fc2f9787ed65bb2a38645f27ddf6e6d,batch-3
assets/textures/textures_webapp/pokemon/nidoran-f/main-shiny.png,assets/textures/textures_webapp/pokemon/nidoran-f/main-shiny.webp,475,475,180664,108268,72396,40.0722,11de6f23bfa87e400876a2351f080970c87a695114ac1b69bcb58d536cfddf5e,batch-3
assets/textures/textures_webapp/pokemon/nidoran-f/main.png,assets/textures/textures_webapp/pokemon/nidoran-f/main.webp,475,475,178682,111604,67078,37.5404,8d89654a1bc38d76b3b459a64a5229119acf1a2c966b41c8d7d5d748f33857e9,batch-3
assets/textures/textures_webapp/pokemon/ninetales/main-shiny.png,assets/textures/textures_webapp/pokemon/ninetales/main-shiny.webp,475,475,134618,70772,63846,47.4275,b1d9330c961836c9d129568efe2d4a5651b2123672285a542844ba1c29a932b8,batch-3
assets/textures/textures_webapp/pokemon/ninetales/main.png,assets/textures/textures_webapp/pokemon/ninetales/main.webp,475,475,184128,118134,65994,35.8414,b8fb6da11dc56dd9c96644985701492d3940aa9349e374c0b23a0eaa4f9be7da,batch-3
assets/textures/textures_webapp/pokemon/noivern/main-shiny.png,assets/textures/textures_webapp/pokemon/noivern/main-shiny.webp,475,475,157017,90146,66871,42.5884,1f0711f543eae0f7e0f09ddf42eeed1e2ffe2397d64c6fde142de120edf9e1c7,batch-3
assets/textures/textures_webapp/pokemon/nosepass/main.png,assets/textures/textures_webapp/pokemon/nosepass/main.webp,475,475,182991,114940,68051,37.1882,ffbbcf4fa6fc1fe9887f6ba2caf0c1778f93c805dd4aebaa620b354ac9cae21a,batch-3
assets/textures/textures_webapp/pokemon/numel/main-shiny.png,assets/textures/textures_webapp/pokemon/numel/main-shiny.webp,475,475,172279,87944,84335,48.9526,01b8a7c05c890f1c38d2e1215d74d0e4de962222ea4049b9707e09255754c995,batch-2
assets/textures/textures_webapp/pokemon/nymble/main-shiny.png,assets/textures/textures_webapp/pokemon/nymble/main-shiny.webp,475,475,179320,114150,65170,36.3429,44603540148c3bc02840b9d89359986889c8840fba13e854625f01627fa568e5,batch-3
assets/textures/textures_webapp/pokemon/ogerpon-cornerstone-mask/main-shiny.png,assets/textures/textures_webapp/pokemon/ogerpon-cornerstone-mask/main-shiny.webp,475,475,173774,106814,66960,38.5328,d392ffb8d3f89c807743e8233848b098a82dfba2113421f9a41fe42aec003598,batch-3
assets/textures/textures_webapp/pokemon/ogerpon-cornerstone-mask/main.png,assets/textures/textures_webapp/pokemon/ogerpon-cornerstone-mask/main.webp,475,475,157086,92218,64868,41.2946,a96a1da0296dfe324f4e6f44101f83a88a9f4401338b8ec63e778426d92c0d50,batch-3
assets/textures/textures_webapp/pokemon/okidogi/main-shiny.png,assets/textures/textures_webapp/pokemon/okidogi/main-shiny.webp,475,475,218235,138628,79607,36.4777,e6dfc71064b9dd6a9d1e9cf3782241b1c59f7111d78c872d550509e0aef57e06,batch-2
assets/textures/textures_webapp/pokemon/omanyte/main-shiny.png,assets/textures/textures_webapp/pokemon/omanyte/main-shiny.webp,475,475,222578,126366,96212,43.2262,d3e9b1d85ca8e4bd38377e922cf9e0689b0d7290a3b4a4271ce3059a75440195,batch-2
assets/textures/textures_webapp/pokemon/omanyte/main.png,assets/textures/textures_webapp/pokemon/omanyte/main.webp,475,475,173927,106840,67087,38.5719,3e50c03dccf3971fc8cc6acb58902904720721b4ff344e1d9f4b318fc3338dec,batch-3
assets/textures/textures_webapp/pokemon/omastar/main-shiny.png,assets/textures/textures_webapp/pokemon/omastar/main-shiny.webp,475,475,198790,113276,85514,43.0173,bd3b4cc69868793fc1dae73fe3e1651e7bb7f099f25ee4516971e72a7bb16dd2,batch-2
assets/textures/textures_webapp/pokemon/onix/main.png,assets/textures/textures_webapp/pokemon/onix/main.webp,475,475,159278,94960,64318,40.3810,25fa984d81a370b7adf614889f470595ed40376a87e2df8328f9c3509c20c0be,batch-3
assets/textures/textures_webapp/pokemon/oranguru/main-shiny.png,assets/textures/textures_webapp/pokemon/oranguru/main-shiny.webp,475,475,195513,108554,86959,44.4773,f605be9d37e77ff64032c0f29a71a31dec4bc89298c07d9182f75a2f9010f80b,batch-2
assets/textures/textures_webapp/pokemon/oranguru/main.png,assets/textures/textures_webapp/pokemon/oranguru/main.webp,475,475,172169,106828,65341,37.9517,4a6ccc9e128ad81ea7e2b7de69e7543bb02b993d3252e89c9753c6b4a65d9a67,batch-3
assets/textures/textures_webapp/pokemon/orbeetle/main-shiny.png,assets/textures/textures_webapp/pokemon/orbeetle/main-shiny.webp,475,475,149641,83028,66613,44.5152,2af106dfc329b92c8f0f12d43a646a63cfd1b7beec090588ec55fb1b07c88ea9,batch-3
assets/textures/textures_webapp/pokemon/oshawott/main-shiny.png,assets/textures/textures_webapp/pokemon/oshawott/main-shiny.webp,475,475,153265,80616,72649,47.4009,8e4df9aa515af6f9eb07614dc5a4f77c5766451e854193dd37273ed26ab5b767,batch-3
assets/textures/textures_webapp/pokemon/palkia/main-shiny.png,assets/textures/textures_webapp/pokemon/palkia/main-shiny.webp,475,475,234338,134942,99396,42.4157,39c0fdd89871c96de7f2c413a03095cbd3baa2ebea94b8f39a5dad6676e6bf7e,batch-2
assets/textures/textures_webapp/pokemon/palkia/main.png,assets/textures/textures_webapp/pokemon/palkia/main.webp,475,475,194707,119262,75445,38.7480,a3ab23688e11d8bd0b5dc9eb46c432df6b3260e3c7565a6fefc0ecb47afdccef,batch-3
assets/textures/textures_webapp/pokemon/palpitoad/main-shiny.png,assets/textures/textures_webapp/pokemon/palpitoad/main-shiny.webp,475,475,186624,103454,83170,44.5655,d3bb67a95a421a54c397d58ba45f1cdc89048259ac513f28eac17c890a7a4b58,batch-2
assets/textures/textures_webapp/pokemon/panpour/main-shiny.png,assets/textures/textures_webapp/pokemon/panpour/main-shiny.webp,475,475,173170,93994,79176,45.7215,16cb92b926e61265b5fa3a2ff5fce8e3742d9be8b90bbbbf56e627c08b542c1c,batch-2
assets/textures/textures_webapp/pokemon/pansage/main-shiny.png,assets/textures/textures_webapp/pokemon/pansage/main-shiny.webp,475,475,182724,103784,78940,43.2018,872cf1ee8fab01f0df1068122ee4e596cb7e9e5802c7f9983ce2776d32e86cf7,batch-2
assets/textures/textures_webapp/pokemon/pansear/main-shiny.png,assets/textures/textures_webapp/pokemon/pansear/main-shiny.webp,475,475,170190,94902,75288,44.2376,1ed41449a339ac6527a0105ee6a167d93c66b146b77952eaa89809bfe1dd51f3,batch-3
assets/textures/textures_webapp/pokemon/patrat/main-shiny.png,assets/textures/textures_webapp/pokemon/patrat/main-shiny.webp,475,475,158868,85656,73212,46.0835,832498f40a71f8239d3bdfc5d7b171fe992f702efc40fae7a7739134bc914154,batch-3
assets/textures/textures_webapp/pokemon/perrserker/main-shiny.png,assets/textures/textures_webapp/pokemon/perrserker/main-shiny.webp,475,475,149964,81484,68480,45.6643,46e2692e69ad916313ec06454c0ee89758463b619b3cb2d53f7ff853bcf5377d,batch-3
assets/textures/textures_webapp/pokemon/pichu/main-shiny.png,assets/textures/textures_webapp/pokemon/pichu/main-shiny.webp,475,475,157065,89286,67779,43.1535,e08e77bcd2c9686fac2a86afe97135bc744e276092a9d0d2848b676f8f9d08cb,batch-3
assets/textures/textures_webapp/pokemon/pignite/main-shiny.png,assets/textures/textures_webapp/pokemon/pignite/main-shiny.webp,475,475,169728,90794,78934,46.5062,467fc5ca1beaebd69a31936116fbc10c1903023409a6270f7821fbdfbec09e17,batch-2
assets/textures/textures_webapp/pokemon/pikachu/main-f-shiny.png,assets/textures/textures_webapp/pokemon/pikachu/main-f-shiny.webp,894,894,456343,291824,164519,36.0516,f96e2168cab08415c3ad2ffa59c1a85ce956f7f9da7e9da7f68d7eb62c6c5b43,batch-2
assets/textures/textures_webapp/pokemon/pikachu/main-f.png,assets/textures/textures_webapp/pokemon/pikachu/main-f.webp,894,894,439841,280474,159367,36.2329,5751415b84c73023788e995bf7634dae8c1dc2629a634badaaba4e3e30be2504,batch-2
assets/textures/textures_webapp/pokemon/pineco/main-shiny.png,assets/textures/textures_webapp/pokemon/pineco/main-shiny.webp,475,475,163774,88562,75212,45.9243,f38d05eb475cc5dedccb796f8b17ec78ca2a58f98ede2d22978c36394bb14a12,batch-3
assets/textures/textures_webapp/pokemon/piplup/main-shiny.png,assets/textures/textures_webapp/pokemon/piplup/main-shiny.webp,475,475,161775,84210,77565,47.9462,077a0679aaa4e1bf0abc3f01e8db8f181404c0407328facb269ede24c43cd9b2,batch-2
assets/textures/textures_webapp/pokemon/polteageist/main-shiny.png,assets/textures/textures_webapp/pokemon/polteageist/main-shiny.webp,475,475,144110,79934,64176,44.5326,2bcbb2c68b447b5adbe32929640c2052fb1ca866a3e7b805967d1ee3a5d005ac,batch-3
assets/textures/textures_webapp/pokemon/prinplup/main-shiny.png,assets/textures/textures_webapp/pokemon/prinplup/main-shiny.webp,475,475,147916,78028,69888,47.2484,f72c68238245476a466bfc2b962cfe48300beeeb4abadb65d81e84f7ad803b0a,batch-3
assets/textures/textures_webapp/pokemon/probopass/main-shiny.png,assets/textures/textures_webapp/pokemon/probopass/main-shiny.webp,475,475,228516,137236,91280,39.9447,c5a73adb8f07401609a94316517f949ee5a3e66d4abf60aace1a83abbf70e444,batch-2
assets/textures/textures_webapp/pokemon/purugly/main-shiny.png,assets/textures/textures_webapp/pokemon/purugly/main-shiny.webp,475,475,212105,118312,93793,44.2201,9ebf8b3df0103b512049bc1f878490556acac7ccb102f208357ff23d82113b1e,batch-2
